,current,potential,elapsed_time,applied_potential,current_range,segment
0,1.226238026674764e-07,-0.8695124387741089,1.0,0.0,0.002,0.0
1,1.226238026674764e-07,-0.8673654794692993,2.0,0.0,0.002,0.0
2,2.4530635300834547e-07,-0.8676722049713135,3.0,0.0,0.002,0.0
3,1.8396507073248358e-07,-0.8704325556755066,4.0,0.0,0.002,0.0
4,1.226238026674764e-07,-0.868285596370697,5.0,0.0,0.002,0.0
5,1.8396507073248358e-07,-0.8670587539672852,6.0,0.0,0.002,0.0
6,2.4530635300834547e-07,-0.8698191046714783,7.0,0.0,0.002,0.0
7,1.8396507073248358e-07,-0.8688989877700806,8.0,0.0,0.002,0.0
8,2.4530635300834547e-07,-0.8673654794692993,9.0,0.0,0.002,0.0
9,2.4530635300834547e-07,-0.8688989877700806,10.0,0.0,0.002,0.0
10,1.8396507073248358e-07,-0.8692057132720947,11.0,0.0,0.002,0.0
11,2.4530635300834547e-07,-0.8652185201644897,12.0,0.0,0.002,0.0
12,2.4530635300834547e-07,-0.8649117946624756,13.0,0.0,0.002,0.0
13,1.8396507073248358e-07,-0.8649117946624756,14.0,0.0,0.002,0.0
14,1.8396507073248358e-07,-0.8572441935539246,15.0,0.0,0.002,0.0
15,1.8396507073248358e-07,-0.8529502749443054,16.0,0.0,0.002,0.0
16,1.226238026674764e-07,-0.8526435494422913,17.0,0.0,0.002,0.0
17,1.8396507073248358e-07,-0.8468161225318909,18.0,0.0,0.002,0.0
18,3.0664762107335264e-07,-0.8397619128227234,19.0,0.0,0.002,0.0
19,1.8396507073248358e-07,-0.8394551873207092,20.0,0.0,0.002,0.0
20,1.226238026674764e-07,-0.8370015621185303,21.0,0.0,0.002,0.0
21,1.8396507073248358e-07,-0.8281070590019226,22.0,0.0,0.002,0.0
22,1.8396507073248358e-07,-0.825960099697113,23.0,0.0,0.002,0.0
23,1.226238026674764e-07,-0.8265735507011414,24.0,0.0,0.002,0.0
24,1.226238026674764e-07,-0.8213595151901245,25.0,0.0,0.002,0.0
25,1.226238026674764e-07,-0.8173723220825195,26.0,0.0,0.002,0.0
26,1.8396507073248358e-07,-0.8195192813873291,27.0,0.0,0.002,0.0
27,2.4530635300834547e-07,-0.8173723220825195,28.0,0.0,0.002,0.0
28,1.226238026674764e-07,-0.8149186968803406,29.0,0.0,0.002,0.0
29,6.128253460246924e-08,-0.816758930683136,30.0,0.0,0.002,0.0
30,1.226238026674764e-07,-0.8158388137817383,31.0,0.0,0.002,0.0
31,1.226238026674764e-07,-0.814305305480957,32.0,0.0,0.002,0.0
32,6.128253460246924e-08,-0.8152254223823547,33.0,0.0,0.002,0.0
33,6.128253460246924e-08,-0.816758930683136,34.0,0.0,0.002,0.0
34,6.128253460246924e-08,-0.8146119713783264,35.0,0.0,0.002,0.0
35,6.128253460246924e-08,-0.8155320882797241,36.0,0.0,0.002,0.0
36,-1.2274126959255227e-07,-0.8182924389839172,37.0,0.0,0.002,0.0
37,-1.2274126959255227e-07,-0.816758930683136,38.0,0.0,0.002,0.0
38,-1.2274126959255227e-07,-0.8164522051811218,39.0,0.0,0.002,0.0
39,-1.8408253765755944e-07,-0.8195192813873291,40.0,0.0,0.002,0.0
40,-1.8408253765755944e-07,-0.8189058899879456,41.0,0.0,0.002,0.0
41,-2.454237915117119e-07,-0.8192125558853149,42.0,0.0,0.002,0.0
42,-1.8408253765755944e-07,-0.8216662406921387,43.0,0.0,0.002,0.0
43,-1.2274126959255227e-07,-0.8222796320915222,44.0,0.0,0.002,0.0
44,-2.454237915117119e-07,-0.8216662406921387,45.0,0.0,0.002,0.0
45,-2.454237915117119e-07,-0.8241198658943176,46.0,0.0,0.002,0.0
46,-1.2274126959255227e-07,-0.824733316898346,47.0,0.0,0.002,0.0
47,-1.2274126959255227e-07,-0.8235064744949341,48.0,0.0,0.002,0.0
48,-2.454237915117119e-07,-0.824733316898346,49.0,0.0,0.002,0.0
49,-1.8408253765755944e-07,-0.8278003334999084,50.0,0.0,0.002,0.0
50,-1.8408253765755944e-07,-0.8268802165985107,51.0,0.0,0.002,0.0
51,-1.2274126959255227e-07,-0.8271869421005249,52.0,0.0,0.002,0.0
52,-2.454237915117119e-07,-0.8302540183067322,53.0,0.0,0.002,0.0
53,-6.14000015275451e-08,-0.8296405673027039,54.0,0.0,0.002,0.0
54,-5.873197761463445e-11,-0.8290271759033203,55.0,0.0,0.002,0.0
55,6.128253460246924e-08,-0.831480860710144,56.0,0.0,0.002,0.0
56,-5.873197761463445e-11,-0.8324009776115417,57.0,0.0,0.002,0.0
57,1.226238026674764e-07,-0.831480860710144,58.0,0.0,0.002,0.0
58,1.226238026674764e-07,-0.8327076435089111,59.0,0.0,0.002,0.0
59,1.8396507073248358e-07,-0.8351613283157349,60.0,0.0,0.002,0.0
60,1.226238026674764e-07,-0.8336277604103088,61.0,0.0,0.002,0.0
61,3.0664762107335264e-07,-0.8345478773117065,62.0,0.0,0.002,0.0
62,1.8396507073248358e-07,-0.8370015621185303,63.0,0.0,0.002,0.0
63,1.8396507073248358e-07,-0.8357747197151184,64.0,0.0,0.002,0.0
64,3.0664762107335264e-07,-0.836388111114502,65.0,0.0,0.002,0.0
65,2.4530635300834547e-07,-0.8391484618186951,66.0,0.0,0.002,0.0
66,1.8396507073248358e-07,-0.8388417959213257,67.0,0.0,0.002,0.0
67,1.8396507073248358e-07,-0.8385350704193115,68.0,0.0,0.002,0.0
68,1.8396507073248358e-07,-0.8397619128227234,69.0,0.0,0.002,0.0
69,1.8396507073248358e-07,-0.8416021466255188,70.0,0.0,0.002,0.0
70,1.226238026674764e-07,-0.8409887552261353,71.0,0.0,0.002,0.0
71,1.226238026674764e-07,-0.8409887552261353,72.0,0.0,0.002,0.0
72,6.128253460246924e-08,-0.8440557718276978,73.0,0.0,0.002,0.0
73,-5.873197761463445e-11,-0.8425222635269165,74.0,0.0,0.002,0.0
74,-5.873197761463445e-11,-0.8425222635269165,75.0,0.0,0.002,0.0
75,6.128253460246924e-08,-0.8452826142311096,76.0,0.0,0.002,0.0
76,-5.873197761463445e-11,-0.8458960056304932,77.0,0.0,0.002,0.0
77,-1.2274126959255227e-07,-0.8446692228317261,78.0,0.0,0.002,0.0
78,-1.2274126959255227e-07,-0.8468161225318909,79.0,0.0,0.002,0.0
79,-1.2274126959255227e-07,-0.8483496904373169,80.0,0.0,0.002,0.0
80,-6.14000015275451e-08,-0.8462027311325073,81.0,0.0,0.002,0.0
81,-1.8408253765755944e-07,-0.8468161225318909,82.0,0.0,0.002,0.0
82,-1.2274126959255227e-07,-0.8495765328407288,83.0,0.0,0.002,0.0
83,-1.8408253765755944e-07,-0.8480429649353027,84.0,0.0,0.002,0.0
84,-1.8408253765755944e-07,-0.8477362394332886,85.0,0.0,0.002,0.0
85,-1.2274126959255227e-07,-0.85111004114151,86.0,0.0,0.002,0.0
86,-1.8408253765755944e-07,-0.8504966497421265,87.0,0.0,0.002,0.0
87,-1.2274126959255227e-07,-0.8495765328407288,88.0,0.0,0.002,0.0
88,-1.8408253765755944e-07,-0.8517234325408936,89.0,0.0,0.002,0.0
89,-2.454237915117119e-07,-0.8523368835449219,90.0,0.0,0.002,0.0
90,-1.8408253765755944e-07,-0.85111004114151,91.0,0.0,0.002,0.0
91,-2.454237915117119e-07,-0.8520301580429077,92.0,0.0,0.002,0.0
92,-1.8408253765755944e-07,-0.8538703918457031,93.0,0.0,0.002,0.0
93,-1.8408253765755944e-07,-0.8523368835449219,94.0,0.0,0.002,0.0
94,-2.454237915117119e-07,-0.8532570004463196,95.0,0.0,0.002,0.0
95,-1.8408253765755944e-07,-0.8547905087471008,96.0,0.0,0.002,0.0
96,-1.8408253765755944e-07,-0.8538703918457031,97.0,0.0,0.002,0.0
97,-2.454237915117119e-07,-0.8538703918457031,98.0,0.0,0.002,0.0
98,-1.8408253765755944e-07,-0.8560173511505127,99.0,0.0,0.002,0.0
99,-2.454237915117119e-07,-0.8563240170478821,100.0,0.0,0.002,0.0
100,-1.8408253765755944e-07,-0.8547905087471008,101.0,0.0,0.002,0.0
101,-1.2274126959255227e-07,-0.8560173511505127,102.0,0.0,0.002,0.0
