,current,potential,elapsed_time,applied_potential,current_range,segment
0,-0.0002678160381037742,-1.2982878684997559,0.017333,-1.2999999523162842,0.002,0.0
1,-0.0002649329835548997,-1.2967543601989746,0.034666,-1.298699975013733,0.002,0.0
2,-0.0002629087248351425,-1.2955275774002075,0.051999,-1.2973999977111816,0.002,0.0
3,-0.0002608844661153853,-1.2943006753921509,0.069332,-1.2960999011993408,0.002,0.0
4,-0.00025315547827631235,-1.2930738925933838,0.086665,-1.2947999238967896,0.002,0.0
5,-0.0002386789274169132,-1.2915403842926025,0.103998,-1.2934999465942383,0.002,0.0
6,-0.00024291148292832077,-1.29062020778656,0.121331,-1.292199969291687,0.002,0.0
7,-0.0002417459909338504,-1.289393424987793,0.138664,-1.2908999919891357,0.002,0.0
8,-0.00023990575573407114,-1.2875531911849976,0.155997,-1.289599895477295,0.002,0.0
9,-0.00023978306853678077,-1.2869397401809692,0.17333,-1.2882999181747437,0.002,0.0
10,-0.0002389856381341815,-1.2850995063781738,0.190663,-1.2869999408721924,0.002,0.0
11,-0.00023788149701431394,-1.2838727235794067,0.207996,-1.2856999635696411,0.002,0.0
12,-0.00023714540293440223,-1.282339096069336,0.225329,-1.2843999862670898,0.002,0.0
13,-0.00023610259813722223,-1.2817257642745972,0.242662,-1.2831000089645386,0.002,0.0
14,-0.00023512114421464503,-1.280192255973816,0.259995,-1.2817999124526978,0.002,0.0
15,-0.00023432369926013052,-1.2789653539657593,0.277328,-1.2804999351501465,0.002,0.0
16,-0.0002342010266147554,-1.277431845664978,0.294661,-1.2791999578475952,0.002,0.0
17,-0.0002334035816602409,-1.276511788368225,0.311994,-1.277899980545044,0.002,0.0
18,-0.00023229944054037333,-1.2746714353561401,0.329327,-1.2766000032424927,0.002,0.0
19,-0.00023205408069770783,-1.273444652557373,0.34666,-1.2752999067306519,0.002,0.0
20,-0.00023297419829759747,-1.2719111442565918,0.363993,-1.2739999294281006,0.002,0.0
21,-0.0002342010266147554,-1.2712976932525635,0.381326,-1.2726999521255493,0.002,0.0
22,-0.00023548919125460088,-1.2697641849517822,0.398659,-1.271399974822998,0.002,0.0
23,-0.0002382495440542698,-1.268230676651001,0.415992,-1.2700999975204468,0.002,0.0
24,-0.0002397217322140932,-1.2670038938522339,0.433325,-1.268799901008606,0.002,0.0
25,-0.0002399670920567587,-1.265470266342163,0.450658,-1.2674999237060547,0.002,0.0
26,-0.0002399670920567587,-1.264243483543396,0.467991,-1.2661999464035034,0.002,0.0
27,-0.0002399670920567587,-1.263016700744629,0.485324,-1.2648999691009521,0.002,0.0
28,-0.0002400284429313615,-1.2620965242385864,0.502657,-1.2635999917984009,0.002,0.0
29,-0.00023978306853678077,-1.2608697414398193,0.51999,-1.26229989528656,0.002,0.0
30,-0.00023959904501680285,-1.259029507637024,0.537323,-1.2609999179840088,0.002,0.0
31,-0.0002392923488514498,-1.2578026056289673,0.554656,-1.2596999406814575,0.002,0.0
32,-0.00023886295093689114,-1.2565758228302002,0.571989,-1.2583999633789062,0.002,0.0
33,-0.00023837223125156015,-1.255042314529419,0.589322,-1.257099986076355,0.002,0.0
34,-0.00023775880981702358,-1.2541221380233765,0.606655,-1.2558000087738037,0.002,0.0
35,-0.00023739076277706772,-1.2525886297225952,0.623988,-1.254499912261963,0.002,0.0
36,-0.00023708406661171466,-1.2513618469238281,0.641321,-1.2531999349594116,0.002,0.0
37,-0.00023640930885449052,-1.2498283386230469,0.658654,-1.2518999576568604,0.002,0.0
38,-0.0002359185746172443,-1.2492148876190186,0.675987,-1.250599980354309,0.002,0.0
39,-0.0002354278403799981,-1.2467612028121948,0.69332,-1.2493000030517578,0.002,0.0
40,-0.00023469174630008638,-1.2464544773101807,0.710653,-1.247999906539917,0.002,0.0
41,-0.0002338943158974871,-1.2446142435073853,0.727986,-1.2466999292373657,0.002,0.0
42,-0.00023303553462028503,-1.2433874607086182,0.745319,-1.2453999519348145,0.002,0.0
43,-0.0002321154170203954,-1.2424672842025757,0.762652,-1.2440999746322632,0.002,0.0
44,-0.00023101127590052783,-1.2409337759017944,0.779985,-1.242799997329712,0.002,0.0
45,-0.00022990713478066027,-1.2394002676010132,0.797318,-1.241499900817871,0.002,0.0
46,-0.00022886432998348027,-1.238173484802246,0.814651,-1.2401999235153198,0.002,0.0
47,-0.00022401836758945137,-1.2354130744934082,0.849317,-1.2375999689102173,0.002,0.0
48,-0.0002107073087245226,-1.2341862916946411,0.86665,-1.236299991607666,0.002,0.0
49,-0.00020954183128196746,-1.2329593896865845,0.883983,-1.2349998950958252,0.002,0.0
50,-0.00021082999592181295,-1.2314258813858032,0.901316,-1.233699917793274,0.002,0.0
51,-0.00020831500296480954,-1.231119155883789,0.918649,-1.2323999404907227,0.002,0.0
52,-0.00020800829224754125,-1.2295856475830078,0.935982,-1.2310999631881714,0.002,0.0
53,-0.0002071495255222544,-1.2280521392822266,0.953315,-1.2297999858856201,0.002,0.0
54,-0.00020586136088240892,-1.2268253564834595,0.970648,-1.2285000085830688,0.002,0.0
55,-0.00020481855608522892,-1.225905179977417,0.987981,-1.227199912071228,0.002,0.0
