,current,potential,elapsed_time,applied_potential,current_range,segment
0,-0.0002010030730161816,-1.422810673713684,1.0,-1.4231517314910889,0.0002,0.0
1,-0.0001991505705518648,-1.4179033041000366,2.0,-1.4181517362594604,0.0002,0.0
2,-0.0001908878912217915,-1.4126893281936646,3.0,-1.413151741027832,0.0002,0.0
3,-0.000182312389370054,-1.4077820777893066,4.0,-1.4081517457962036,0.0002,0.0
4,-0.00017294558347202837,-1.4028747081756592,5.0,-1.4031517505645752,0.0002,0.0
5,-0.00016553554451093078,-1.397660732269287,6.0,-1.3981517553329468,0.0002,0.0
6,-0.00015837702085264027,-1.3927534818649292,7.0,-1.3931517601013184,0.0002,0.0
7,-0.00014937212108634412,-1.3878461122512817,8.0,-1.38815176486969,0.0002,0.0
8,-0.00014197436394169927,-1.3829388618469238,9.0,-1.3831517696380615,0.0002,0.0
9,-0.00013628802844323218,-1.3777247667312622,10.0,-1.378151774406433,0.0002,0.0
10,-0.0001278965501114726,-1.3728175163269043,11.0,-1.3731517791748047,0.0002,0.0
11,-0.0001202595594804734,-1.3679102659225464,12.0,-1.3681517839431763,0.0002,0.0
12,-0.00011543200525920838,-1.3626961708068848,13.0,-1.3631517887115479,0.0002,0.0
13,-0.00010861698683584109,-1.3577889204025269,14.0,-1.3581516742706299,0.0002,0.0
14,-0.00010100453800987452,-1.352881669998169,15.0,-1.3531516790390015,0.0002,0.0
15,-9.647141996538267e-05,-1.3476675748825073,16.0,-1.348151683807373,0.0002,0.0
16,-9.16622593649663e-05,-1.3427603244781494,17.0,-1.3431516885757446,0.0002,0.0
17,-8.441785757895559e-05,-1.337852954864502,18.0,-1.3381516933441162,0.0002,0.0
18,-7.972525054356083e-05,-1.3326389789581299,19.0,-1.3331516981124878,0.0002,0.0
19,-7.713051309110597e-05,-1.327731728553772,20.0,-1.3281517028808594,0.0002,0.0
20,-7.085530523909256e-05,-1.3228243589401245,21.0,-1.323151707649231,0.0002,0.0
21,-6.575170846190304e-05,-1.3179171085357666,22.0,-1.3181517124176025,0.0002,0.0
22,-6.454942194977775e-05,-1.3127031326293945,23.0,-1.3131517171859741,0.0002,0.0
23,-6.022486195433885e-05,-1.307795763015747,24.0,-1.3081517219543457,0.0002,0.0
24,-5.5213280575117096e-05,-1.3028885126113892,25.0,-1.3031517267227173,0.0002,0.0
25,-5.4041662224335596e-05,-1.2976744174957275,26.0,-1.2981517314910889,0.0002,0.0
26,-5.1827242714352906e-05,-1.2927671670913696,27.0,-1.2931517362594604,0.0002,0.0
27,-4.695674579124898e-05,-1.2878599166870117,28.0,-1.288151741027832,0.0002,0.0
28,-4.520851871347986e-05,-1.2829525470733643,29.0,-1.2831517457962036,0.0002,0.0
29,-4.494475433602929e-05,-1.2777385711669922,30.0,-1.2781517505645752,0.0002,0.0
30,-4.060178980580531e-05,-1.2728312015533447,31.0,-1.2731517553329468,0.0002,0.0
31,-3.7951849662931636e-05,-1.2676172256469727,32.0,-1.2681517601013184,0.0002,0.0
32,-3.780462793656625e-05,-1.2627099752426147,33.0,-1.26315176486969,0.0002,0.0
33,-3.411802026676014e-05,-1.2578026056289673,34.0,-1.2581517696380615,0.0002,0.0
34,-3.0431408958975226e-05,-1.2528953552246094,35.0,-1.253151774406433,0.0002,0.0
35,-2.9486753192031756e-05,-1.2476813793182373,36.0,-1.2481517791748047,0.0002,0.0
36,-2.680000579857733e-05,-1.2427740097045898,37.0,-1.2431517839431763,0.0002,0.0
37,-2.2254618670558557e-05,-1.237866759300232,38.0,-1.2381517887115479,0.0002,0.0
38,-1.9960454665124416e-05,-1.2326527833938599,39.0,-1.2331517934799194,0.0002,0.0
39,-1.7629487047088332e-05,-1.2277454137802124,40.0,-1.2281516790390015,0.0002,0.0
40,-1.2857135516242124e-05,-1.2228381633758545,41.0,-1.223151683807373,0.0002,0.0
41,-9.360683179693297e-06,-1.217930793762207,42.0,-1.2181516885757446,0.0002,0.0
42,-7.3057508416241035e-06,-1.212716817855835,43.0,-1.2131516933441162,0.0002,0.0
43,-2.625412207635236e-06,-1.207809567451477,44.0,-1.2081516981124878,0.0002,0.0
44,1.6684766706021037e-06,-1.2029021978378296,45.0,-1.2031517028808594,0.0002,0.0
45,3.821555310423719e-06,-1.1976882219314575,46.0,-1.198151707649231,0.0002,0.0
46,7.808737791492604e-06,-1.19278085231781,47.0,-1.1931517124176025,0.0002,0.0
47,1.2482942111091688e-05,-1.1878736019134521,48.0,-1.1881517171859741,0.0002,0.0
48,1.5083812286320608e-05,-1.18265962600708,49.0,-1.1831517219543457,0.0002,0.0
49,1.826128936954774e-05,-1.1777522563934326,50.0,-1.1781517267227173,0.0002,0.0
50,2.2953896404942498e-05,-1.1728450059890747,51.0,-1.1731517314910889,0.0002,0.0
51,2.595348450995516e-05,-1.1679376363754272,52.0,-1.1681517362594604,0.0002,0.0
52,2.8186306735733524e-05,-1.1627236604690552,53.0,-1.163151741027832,0.0002,0.0
53,3.2921852834988385e-05,-1.1578164100646973,54.0,-1.1581517457962036,0.0002,0.0
54,3.6455108784139156e-05,-1.1529090404510498,55.0,-1.1531517505645752,0.0002,0.0
55,3.833215305348858e-05,-1.148001790046692,56.0,-1.1481517553329468,0.0002,0.0
56,4.2576968553476036e-05,-1.1427878141403198,57.0,-1.1431517601013184,0.0002,0.0
57,4.6680699597345665e-05,-1.1378804445266724,58.0,-1.13815176486969,0.0002,0.0
58,4.8735630116425455e-05,-1.1329731941223145,59.0,-1.1331517696380615,0.0002,0.0
59,5.22872906003613e-05,-1.1277590990066528,60.0,-1.128151774406433,0.0002,0.0
60,5.6844946811906993e-05,-1.122851848602295,61.0,-1.1231517791748047,0.0002,0.0
61,5.94764860579744e-05,-1.117944598197937,62.0,-1.1181517839431763,0.0002,0.0
62,6.232272426132113e-05,-1.1127305030822754,63.0,-1.1131517887115479,0.0002,0.0
63,6.698465585941449e-05,-1.1078232526779175,64.0,-1.1081517934799194,0.0002,0.0
64,7.032162102404982e-05,-1.1029160022735596,65.0,-1.103151798248291,0.0002,0.0
65,7.253604417201132e-05,-1.097701907157898,66.0,-1.098151683807373,0.0002,0.0
