,current,potential,elapsed_time,applied_potential,current_range,segment
0,-2.454237915117119e-07,-0.2855435609817505,1.0,0.0,0.002,0.0
1,-1.8408253765755944e-07,-0.2892240285873413,2.0,0.0,0.002,0.0
2,-2.454237915117119e-07,-0.2883039116859436,3.0,0.0,0.002,0.0
3,-1.8408253765755944e-07,-0.2873837947845459,4.0,0.0,0.002,0.0
4,-2.454237915117119e-07,-0.2864636778831482,5.0,0.0,0.002,0.0
5,-3.0676505957671907e-07,-0.28493013978004456,6.0,0.0,0.002,0.0
6,-2.454237915117119e-07,-0.2846234142780304,7.0,0.0,0.002,0.0
7,-2.454237915117119e-07,-0.28493013978004456,8.0,0.0,0.002,0.0
8,-2.454237915117119e-07,-0.2855435609817505,9.0,0.0,0.002,0.0
9,-2.454237915117119e-07,-0.290144145488739,10.0,0.0,0.002,0.0
10,-1.2274126959255227e-07,-0.2886106073856354,11.0,0.0,0.002,0.0
11,-1.8408253765755944e-07,-0.2873837947845459,12.0,0.0,0.002,0.0
12,-2.454237915117119e-07,-0.28677037358283997,13.0,0.0,0.002,0.0
13,-1.8408253765755944e-07,-0.2864636778831482,14.0,0.0,0.002,0.0
14,-1.8408253765755944e-07,-0.28523683547973633,15.0,0.0,0.002,0.0
15,-1.8408253765755944e-07,-0.28493013978004456,16.0,0.0,0.002,0.0
16,-1.8408253765755944e-07,-0.28401002287864685,17.0,0.0,0.002,0.0
17,-2.454237915117119e-07,-0.28493013978004456,18.0,0.0,0.002,0.0
18,-1.8408253765755944e-07,-0.28585025668144226,19.0,0.0,0.002,0.0
19,-1.8408253765755944e-07,-0.3017989695072174,20.0,0.0,0.002,0.0
20,-2.454237915117119e-07,-0.2904508411884308,21.0,0.0,0.002,0.0
21,-2.454237915117119e-07,-0.2886106073856354,22.0,0.0,0.002,0.0
22,-2.454237915117119e-07,-0.28799718618392944,23.0,0.0,0.002,0.0
23,-1.2274126959255227e-07,-0.28707706928253174,24.0,0.0,0.002,0.0
24,-1.2274126959255227e-07,-0.28677037358283997,25.0,0.0,0.002,0.0
25,-2.454237915117119e-07,-0.28585025668144226,26.0,0.0,0.002,0.0
26,-1.8408253765755944e-07,-0.2855435609817505,27.0,0.0,0.002,0.0
27,-3.0676505957671907e-07,-0.28493013978004456,28.0,0.0,0.002,0.0
28,-2.454237915117119e-07,-0.2843167185783386,29.0,0.0,0.002,0.0
29,-3.0676505957671907e-07,-0.28401002287864685,30.0,0.0,0.002,0.0
30,-2.454237915117119e-07,-0.28401002287864685,31.0,0.0,0.002,0.0
31,-1.8408253765755944e-07,-0.2846234142780304,32.0,0.0,0.002,0.0
32,-2.454237915117119e-07,-0.31100016832351685,33.0,0.0,0.002,0.0
33,-2.454237915117119e-07,-0.2913709580898285,34.0,0.0,0.002,0.0
34,-2.454237915117119e-07,-0.290144145488739,35.0,0.0,0.002,0.0
35,-6.14000015275451e-08,-0.2886106073856354,36.0,0.0,0.002,0.0
36,-6.14000015275451e-08,-0.28799718618392944,37.0,0.0,0.002,0.0
37,-6.14000015275451e-08,-0.28707706928253174,38.0,0.0,0.002,0.0
38,-1.8408253765755944e-07,-0.28677037358283997,39.0,0.0,0.002,0.0
39,-1.8408253765755944e-07,-0.2864636778831482,40.0,0.0,0.002,0.0
40,-1.2274126959255227e-07,-0.2864636778831482,41.0,0.0,0.002,0.0
41,-2.454237915117119e-07,-0.2864636778831482,42.0,0.0,0.002,0.0
42,-1.2274126959255227e-07,-0.2855435609817505,43.0,0.0,0.002,0.0
43,-6.14000015275451e-08,-0.2843167185783386,44.0,0.0,0.002,0.0
44,-1.2274126959255227e-07,-0.28401002287864685,45.0,0.0,0.002,0.0
45,-1.2274126959255227e-07,-0.2837032973766327,46.0,0.0,0.002,0.0
46,-6.14000015275451e-08,-0.2833966016769409,47.0,0.0,0.002,0.0
47,-1.2274126959255227e-07,-0.28401002287864685,48.0,0.0,0.002,0.0
48,-6.14000015275451e-08,-0.28585025668144226,49.0,0.0,0.002,0.0
49,-1.2274126959255227e-07,-0.294131338596344,50.0,0.0,0.002,0.0
50,-1.8408253765755944e-07,-0.2904508411884308,51.0,0.0,0.002,0.0
51,-1.8408253765755944e-07,-0.28983744978904724,52.0,0.0,0.002,0.0
52,-1.8408253765755944e-07,-0.2883039116859436,53.0,0.0,0.002,0.0
53,-1.2274126959255227e-07,-0.2873837947845459,54.0,0.0,0.002,0.0
54,-1.2274126959255227e-07,-0.28707706928253174,55.0,0.0,0.002,0.0
55,-5.873197761463445e-11,-0.2864636778831482,56.0,0.0,0.002,0.0
56,-1.8408253765755944e-07,-0.2864636778831482,57.0,0.0,0.002,0.0
57,-1.2274126959255227e-07,-0.28615695238113403,58.0,0.0,0.002,0.0
58,-1.8408253765755944e-07,-0.28585025668144226,59.0,0.0,0.002,0.0
59,-1.2274126959255227e-07,-0.28523683547973633,60.0,0.0,0.002,0.0
60,-1.2274126959255227e-07,-0.2846234142780304,61.0,0.0,0.002,0.0
61,-1.8408253765755944e-07,-0.28401002287864685,62.0,0.0,0.002,0.0
62,-1.8408253765755944e-07,-0.2837032973766327,63.0,0.0,0.002,0.0
63,-1.8408253765755944e-07,-0.2837032973766327,64.0,0.0,0.002,0.0
64,-6.14000015275451e-08,-0.2843167185783386,65.0,0.0,0.002,0.0
65,-1.2274126959255227e-07,-0.31652089953422546,66.0,0.0,0.002,0.0
66,-1.2274126959255227e-07,-0.2913709580898285,67.0,0.0,0.002,0.0
67,-1.8408253765755944e-07,-0.28983744978904724,68.0,0.0,0.002,0.0
68,-2.454237915117119e-07,-0.2886106073856354,69.0,0.0,0.002,0.0
69,-1.2274126959255227e-07,-0.28769049048423767,70.0,0.0,0.002,0.0
70,-1.8408253765755944e-07,-0.28769049048423767,71.0,0.0,0.002,0.0
71,-6.14000015275451e-08,-0.28677037358283997,72.0,0.0,0.002,0.0
72,-6.14000015275451e-08,-0.28615695238113403,73.0,0.0,0.002,0.0
73,-6.14000015275451e-08,-0.28585025668144226,74.0,0.0,0.002,0.0
74,-5.873197761463445e-11,-0.2855435609817505,75.0,0.0,0.002,0.0
75,-5.873197761463445e-11,-0.28493013978004456,76.0,0.0,0.002,0.0
76,-5.873197761463445e-11,-0.2846234142780304,77.0,0.0,0.002,0.0
77,6.128253460246924e-08,-0.2846234142780304,78.0,0.0,0.002,0.0
78,-1.8408253765755944e-07,-0.2837032973766327,79.0,0.0,0.002,0.0
79,-1.8408253765755944e-07,-0.2837032973766327,80.0,0.0,0.002,0.0
80,-1.2274126959255227e-07,-0.2833966016769409,81.0,0.0,0.002,0.0
81,6.128253460246924e-08,-0.28769049048423767,82.0,0.0,0.002,0.0
82,-5.873197761463445e-11,-0.29351791739463806,83.0,0.0,0.002,0.0
83,-1.2274126959255227e-07,-0.2904508411884308,84.0,0.0,0.002,0.0
84,-5.873197761463445e-11,-0.2892240285873413,85.0,0.0,0.002,0.0
85,6.128253460246924e-08,-0.2883039116859436,86.0,0.0,0.002,0.0
86,-5.873197761463445e-11,-0.28799718618392944,87.0,0.0,0.002,0.0
