,current,potential,elapsed_time,applied_potential,current_range,segment
0,-0.001303502474911511,-1.098008632659912,0.013,-1.100000023841858,0.02,0.0
1,-0.0012194650480523705,-1.096781849861145,0.026,-1.0987000465393066,0.02,0.0
2,-0.0011986090103164315,-1.0958616733551025,0.039,-1.0974000692367554,0.02,0.0
3,-0.0011924748541787267,-1.0943281650543213,0.052,-1.0960999727249146,0.02,0.0
4,-0.0011777529725804925,-1.0931013822555542,0.065,-1.0947999954223633,0.02,0.0
5,-0.0011219324078410864,-1.0921812057495117,0.078,-1.093500018119812,0.02,0.0
6,-0.0010587509023025632,-1.0906476974487305,0.091,-1.0922000408172607,0.02,0.0
7,-0.001015812042169273,-1.0891141891479492,0.104,-1.0909000635147095,0.02,0.0
8,-0.0009992498671635985,-1.0878872871398926,0.117,-1.0895999670028687,0.02,0.0
9,-0.0010207192972302437,-1.0863537788391113,0.13,-1.0882999897003174,0.02,0.0
10,-0.0010507764527574182,-1.0851269960403442,0.143,-1.0870000123977661,0.02,0.0
11,-0.0010654984507709742,-1.0842068195343018,0.156,-1.0857000350952148,0.02,0.0
12,-0.0010403485503047705,-1.0820598602294922,0.169,-1.0844000577926636,0.02,0.0
13,-0.0009790072217583656,-1.0820598602294922,0.182,-1.0831000804901123,0.02,0.0
14,-0.0009330012835562229,-1.0802196264266968,0.195,-1.0817999839782715,0.02,0.0
15,-0.0009103050106205046,-1.0789928436279297,0.208,-1.0805000066757202,0.02,0.0
16,-0.0009274805779568851,-1.0774593353271484,0.221,-1.079200029373169,0.02,0.0
17,-0.0009630584972910583,-1.0759258270263672,0.234,-1.0779000520706177,0.02,0.0
18,-0.0009894352406263351,-1.0750056505203247,0.247,-1.0766000747680664,0.02,0.0
19,-0.0009906620252877474,-1.0737788677215576,0.26,-1.0752999782562256,0.02,0.0
20,-0.0009397488320246339,-1.072551965713501,0.273,-1.0740000009536743,0.02,0.0
21,-0.000885768502485007,-1.0707117319107056,0.286,-1.072700023651123,0.02,0.0
22,-0.0008532576030120254,-1.0697916746139526,0.299,-1.0714000463485718,0.02,0.0
23,-0.0008550978382118046,-1.0685648918151855,0.312,-1.0701000690460205,0.02,0.0
24,-0.0008906758157536387,-1.0670312643051147,0.325,-1.0687999725341797,0.02,0.0
25,-0.000926253735087812,-1.0658044815063477,0.338,-1.0674999952316284,0.02,0.0
26,-0.0009415890672244132,-1.0645776987075806,0.351,-1.0662000179290771,0.02,0.0
27,-0.0009066245402209461,-1.0630440711975098,0.364,-1.0649000406265259,0.02,0.0
28,-0.0008501905831508338,-1.0621240139007568,0.377,-1.0636000633239746,0.02,0.0
29,-0.0008115455857478082,-1.0605905055999756,0.39,-1.0622999668121338,0.02,0.0
30,-0.0007992773316800594,-1.059363603591919,0.403,-1.0609999895095825,0.02,0.0
31,-0.0008268808596767485,-1.058443546295166,0.416,-1.0597000122070312,0.02,0.0
32,-0.0008655258570797741,-1.0566033124923706,0.429,-1.05840003490448,0.02,0.0
33,-0.0008912892080843449,-1.055376410484314,0.442,-1.0571000576019287,0.02,0.0
34,-0.0008833148749545217,-1.0538429021835327,0.455,-1.055799961090088,0.02,0.0
35,-0.0008293345454148948,-1.0526161193847656,0.468,-1.0544999837875366,0.02,0.0
36,-0.0007827151566743851,-1.0516959428787231,0.481,-1.0532000064849854,0.02,0.0
37,-0.0007563384133391082,-1.0507758855819702,0.494,-1.051900029182434,0.02,0.0
38,-0.0007679932750761509,-1.049242377281189,0.507,-1.0506000518798828,0.02,0.0
39,-0.0008060248219408095,-1.0477087497711182,0.52,-1.0493000745773315,0.02,0.0
40,-0.0008397625642828643,-1.046175241470337,0.533,-1.0479999780654907,0.02,0.0
41,-0.0008483503479510546,-1.0449484586715698,0.546,-1.0467000007629395,0.02,0.0
42,-0.0008054114296101034,-1.0440282821655273,0.559,-1.0454000234603882,0.02,0.0
43,-0.0007526579429395497,-1.042188048362732,0.572,-1.044100046157837,0.02,0.0
44,-0.0007226007292047143,-1.041267991065979,0.585,-1.0428000688552856,0.02,0.0
45,-0.0007176934159360826,-1.0400410890579224,0.598,-1.0414999723434448,0.02,0.0
46,-0.0007508177077397704,-1.0385075807571411,0.611,-1.0401999950408936,0.02,0.0
47,-0.000789462705142796,-1.0375875234603882,0.624,-1.0389000177383423,0.02,0.0
48,-0.0008109321352094412,-1.036054015159607,0.637,-1.037600040435791,0.02,0.0
49,-0.0007925297832116485,-1.0345203876495361,0.65,-1.0363000631332397,0.02,0.0
50,-0.0007367092184722424,-1.0329868793487549,0.663,-1.034999966621399,0.02,0.0
51,-0.0006949971430003643,-1.032066822052002,0.676,-1.0336999893188477,0.02,0.0
52,-0.0006778215756639838,-1.0308399200439453,0.689,-1.0324000120162964,0.02,0.0
53,-0.0006986776133999228,-1.029306411743164,0.702,-1.0311000347137451,0.02,0.0
54,-0.0007379360613413155,-1.0277729034423828,0.715,-1.0298000574111938,0.02,0.0
55,-0.0007667664322070777,-1.0274661779403687,0.728,-1.028499960899353,0.02,0.0
56,-0.0007679932750761509,-1.025319218635559,0.741,-1.0271999835968018,0.02,0.0
57,-0.0007213738863356411,-1.0243991613388062,0.754,-1.0259000062942505,0.02,0.0
58,-0.0006753679481334984,-1.0228655338287354,0.767,-1.0246000289916992,0.02,0.0
59,-0.0006465375772677362,-1.0216387510299683,0.78,-1.023300051689148,0.02,0.0
60,-0.0006508314399980009,-1.0204119682312012,0.793,-1.0220000743865967,0.02,0.0
61,-0.0006870228098705411,-1.01887845993042,0.806,-1.0206999778747559,0.02,0.0
62,-0.0007226007292047143,-1.0179582834243774,0.819,-1.0194000005722046,0.02,0.0
63,-0.0007360958261415362,-1.0170382261276245,0.832,-1.0181000232696533,0.02,0.0
64,-0.0007023580837994814,-1.0151978731155396,0.845,-1.016800045967102,0.02,0.0
65,-0.0006545119103975594,-1.0142778158187866,0.858,-1.0155000686645508,0.02,0.0
66,-0.0006232278537936509,-1.0127443075180054,0.871,-1.01419997215271,0.02,0.0
67,-0.0006152535206638277,-1.0112107992172241,0.884,-1.0128999948501587,0.02,0.0
68,-0.0006428570486605167,-1.0096771717071533,0.897,-1.0116000175476074,0.02,0.0
69,-0.0006796618108637631,-1.0087571144104004,0.91,-1.0103000402450562,0.02,0.0
70,-0.0007029715343378484,-1.006916880607605,0.923,-1.0090000629425049,0.02,0.0
71,-0.0006900898297317326,-1.0059967041015625,0.936,-1.007699966430664,0.02,0.0
72,-0.0006434704991988838,-1.0047699213027954,0.949,-1.0063999891281128,0.02,0.0
73,-0.0006042120512574911,-1.003849744796753,0.962,-1.0051000118255615,0.02,0.0
74,-0.0005851963069289923,-1.0020095109939575,0.975,-1.0038000345230103,0.02,0.0
75,-0.0005980779533274472,-1.0007827281951904,0.988,-1.002500057220459,0.02,0.0
