,current,potential,elapsed_time,applied_potential,current_range,segment
0,-0.0003989636607002467,-1.2979811429977417,0.024,-1.2999999523162842,0.002,0.0
1,-0.00039779816870577633,-1.2955275774002075,0.048,-1.298200011253357,0.002,0.0
2,-0.0003941176983062178,-1.2943006753921509,0.072,-1.2963999509811401,0.002,0.0
3,-0.00039123467286117375,-1.2921537160873413,0.096,-1.294600009918213,0.002,0.0
4,-0.0003895784611813724,-1.29062020778656,0.12,-1.292799949645996,0.002,0.0
5,-0.0003873088280670345,-1.2887799739837646,0.144,-1.2910000085830688,0.002,0.0
6,-0.0003854685928672552,-1.2872464656829834,0.168,-1.289199948310852,0.002,0.0
7,-0.00038307628710754216,-1.2860196828842163,0.192,-1.2874000072479248,0.002,0.0
8,-0.0003811133501585573,-1.2835659980773926,0.216,-1.285599946975708,0.002,0.0
9,-0.00037878239527344704,-1.2817257642745972,0.24,-1.2838000059127808,0.002,0.0
10,-0.0003764514112845063,-1.2795788049697876,0.264,-1.281999945640564,0.002,0.0
11,-0.0003745498543139547,-1.2780452966690063,0.288,-1.2802000045776367,0.002,0.0
12,-0.0003719734959304333,-1.2758983373641968,0.312,-1.27839994430542,0.002,0.0
13,-0.00037031728425063193,-1.2746714353561401,0.336,-1.2766000032424927,0.002,0.0
14,-0.0003674956096801907,-1.2725245952606201,0.36,-1.2747999429702759,0.002,0.0
15,-0.0003658393688965589,-1.2709909677505493,0.384,-1.2730000019073486,0.002,0.0
16,-0.0003635084140114486,-1.2688441276550293,0.408,-1.2711999416351318,0.002,0.0
17,-0.0003615455061662942,-1.2670038938522339,0.432,-1.2694000005722046,0.002,0.0
18,-0.00035958256921730936,-1.265470266342163,0.456,-1.2675999402999878,0.002,0.0
19,-0.0003571289125829935,-1.2636300325393677,0.48,-1.2657999992370605,0.002,0.0
20,-0.00035547270090319216,-1.261483073234558,0.504,-1.2639999389648438,0.002,0.0
21,-0.000352957722498104,-1.260256290435791,0.528,-1.2621999979019165,0.002,0.0
22,-0.00035136283258907497,-1.2581093311309814,0.552,-1.2603999376296997,0.002,0.0
23,-0.000348786503309384,-1.2559623718261719,0.576,-1.2585999965667725,0.002,0.0
24,-0.00034713029162958264,-1.2541221380233765,0.6,-1.2567999362945557,0.002,0.0
25,-0.0003449833602644503,-1.2528953552246094,0.624,-1.2549999952316284,0.002,0.0
26,-0.0003428977506700903,-1.251055121421814,0.648,-1.2531999349594116,0.002,0.0
27,-0.00034099616459570825,-1.2492148876190186,0.672,-1.2513999938964844,0.002,0.0
28,-0.00033872653148137033,-1.247067928314209,0.696,-1.2495999336242676,0.002,0.0
29,-0.000337070319801569,-1.245841145515442,0.72,-1.2477999925613403,0.002,0.0
30,-0.0003345553413964808,-1.2436941862106323,0.744,-1.2459999322891235,0.002,0.0
31,-0.00033277642796747386,-1.242160677909851,0.768,-1.2441999912261963,0.002,0.0
32,-0.0003283598634880036,-1.2400137186050415,0.792,-1.2423999309539795,0.002,0.0
33,-0.0003291573084425181,-1.2384800910949707,0.816,-1.2405999898910522,0.002,0.0
34,-0.00032664230093359947,-1.2363332509994507,0.84,-1.2387999296188354,0.002,0.0
35,-0.0003240659716539085,-1.2344930171966553,0.864,-1.2369999885559082,0.002,0.0
36,-0.00032247111084870994,-1.2329593896865845,0.888,-1.2351999282836914,0.002,0.0
37,-0.00032032415037974715,-1.2314258813858032,0.912,-1.2333999872207642,0.002,0.0
38,-0.00031860661692917347,-1.2292789220809937,0.936,-1.2315999269485474,0.002,0.0
39,-0.0003163983055856079,-1.227131962776184,0.96,-1.2297999858856201,0.002,0.0
40,-0.00031486479565501213,-1.225905179977417,0.984,-1.2279999256134033,0.002,0.0
41,-0.0003125951625406742,-1.2237582206726074,1.008,-1.226199984550476,0.002,0.0
42,-0.00031093895086087286,-1.221917986869812,1.032,-1.2243999242782593,0.002,0.0
43,-0.0003090987156610936,-1.2203844785690308,1.056,-1.222599983215332,0.002,0.0
44,-0.0003070744569413364,-1.2188509702682495,1.08,-1.2207999229431152,0.002,0.0
45,-0.0003057862923014909,-1.2173174619674683,1.104,-1.218999981880188,0.002,0.0
46,-0.0003033939574379474,-1.2148637771606445,1.128,-1.2171999216079712,0.002,0.0
47,-0.00030198312015272677,-1.2133302688598633,1.152,-1.215399980545044,0.002,0.0
48,-0.0002998975105583668,-1.2111833095550537,1.176,-1.2135999202728271,0.002,0.0
49,-0.00029842532239854336,-1.2096498012542725,1.2,-1.2117999792099,0.002,0.0
50,-0.0002967077598441392,-1.207809567451477,1.224,-1.209999918937683,0.002,0.0
51,-0.0002947448519989848,-1.2062759399414062,1.248,-1.2081999778747559,0.002,0.0
52,-0.00029314999119378626,-1.2044357061386108,1.272,-1.206399917602539,0.002,0.0
53,-0.00029106438159942627,-1.2025954723358154,1.296,-1.2045999765396118,0.002,0.0
54,-0.0002897762169595808,-1.20075523853302,1.32,-1.202799916267395,0.002,0.0
55,-0.00028750658384524286,-1.1986082792282104,1.344,-1.2009999752044678,0.002,0.0
56,-0.00028621841920539737,-1.1970747709274292,1.368,-1.199199914932251,0.002,0.0
57,-0.00028401013696566224,-1.195541262626648,1.392,-1.1973999738693237,0.002,0.0
