,current,potential,elapsed_time,applied_potential,current_range,segment
0,-0.00027358264196664095,-1.097701907157898,0.013,-1.100000023841858,0.02,0.0
1,-0.00026008757413364947,-1.0970885753631592,0.026,-1.0987000465393066,0.02,0.0
2,-0.0002521132118999958,-1.0955549478530884,0.039,-1.0974000692367554,0.02,0.0
3,-0.0002459790848661214,-1.0946348905563354,0.052,-1.0960999727249146,0.02,0.0
4,-0.0002367778797633946,-1.0931013822555542,0.065,-1.0947999954223633,0.02,0.0
5,-0.000227576689212583,-1.0921812057495117,0.078,-1.093500018119812,0.02,0.0
6,-0.0002202157338615507,-1.0903409719467163,0.091,-1.0922000408172607,0.02,0.0
7,-0.0002140816068276763,-1.0891141891479492,0.104,-1.0909000635147095,0.02,0.0
8,-0.0002067206660285592,-1.087580680847168,0.117,-1.0895999670028687,0.02,0.0
9,-0.00019874628924299031,-1.0866605043411255,0.13,-1.0882999897003174,0.02,0.0
10,-0.00019199875532649457,-1.0851269960403442,0.143,-1.0870000123977661,0.02,0.0
11,-0.00018525122140999883,-1.0839000940322876,0.156,-1.0857000350952148,0.02,0.0
12,-0.0001766634377418086,-1.0829800367355347,0.169,-1.0844000577926636,0.02,0.0
13,-0.00017175613902509212,-1.0814465284347534,0.182,-1.0831000804901123,0.02,0.0
14,-0.000167462247190997,-1.0799130201339722,0.195,-1.0817999839782715,0.02,0.0
15,-0.00016316835535690188,-1.0789928436279297,0.208,-1.0805000066757202,0.02,0.0
16,-0.00015948788495734334,-1.0780727863311768,0.221,-1.079200029373169,0.02,0.0
17,-0.00015458058624062687,-1.0759258270263672,0.234,-1.0779000520706177,0.02,0.0
18,-0.0001496732875239104,-1.0753123760223389,0.247,-1.0766000747680664,0.02,0.0
19,-0.00014721963088959455,-1.0734721422195435,0.26,-1.0752999782562256,0.02,0.0
20,-0.00014292573905549943,-1.0722453594207764,0.273,-1.0740000009536743,0.02,0.0
21,-0.00014047209697309881,-1.0710184574127197,0.286,-1.072700023651123,0.02,0.0
22,-0.00013679161202162504,-1.0697916746139526,0.299,-1.0714000463485718,0.02,0.0
23,-0.00013372454850468785,-1.0685648918151855,0.312,-1.0701000690460205,0.02,0.0
24,-0.0001300440781051293,-1.0670312643051147,0.325,-1.0687999725341797,0.02,0.0
25,-0.00012820384290535003,-1.0658044815063477,0.338,-1.0674999952316284,0.02,0.0
26,-0.00012513677938841283,-1.0642709732055664,0.351,-1.0662000179290771,0.02,0.0
27,-0.00012268312275409698,-1.0630440711975098,0.364,-1.0649000406265259,0.02,0.0
28,-0.00012022947339573875,-1.0618172883987427,0.377,-1.0636000633239746,0.02,0.0
29,-0.00011961605923715979,-1.0605905055999756,0.39,-1.0622999668121338,0.02,0.0
30,-0.00011900264507858083,-1.059363603591919,0.403,-1.0609999895095825,0.02,0.0
31,-0.00011593558156164363,-1.0581368207931519,0.416,-1.0597000122070312,0.02,0.0
32,-0.0001134819322032854,-1.0569100379943848,0.429,-1.05840003490448,0.02,0.0
33,-0.0001104148686863482,-1.055376410484314,0.442,-1.0571000576019287,0.02,0.0
34,-0.00010857463348656893,-1.054456353187561,0.455,-1.055799961090088,0.02,0.0
35,-0.00010550756996963173,-1.0529228448867798,0.468,-1.0544999837875366,0.02,0.0
36,-0.00010428074165247381,-1.0520026683807373,0.481,-1.0532000064849854,0.02,0.0
37,-0.00010428074165247381,-1.050469160079956,0.494,-1.051900029182434,0.02,0.0
