,current,potential,elapsed_time,applied_potential,current_range,segment
0,-0.00013447232777252793,-1.0737788677215576,1.0,-1.0744266510009766,0.0002,0.0
1,-0.00010767846833914518,-1.0688714981079102,2.0,-1.0694266557693481,0.0002,0.0
2,-9.423246228834614e-05,-1.0639642477035522,3.0,-1.0644266605377197,0.0002,0.0
3,-8.512941712979227e-05,-1.0587502717971802,4.0,-1.0594266653060913,0.0002,0.0
4,-7.643736171303317e-05,-1.0538429021835327,5.0,-1.054426670074463,0.0002,0.0
5,-6.970208778511733e-05,-1.0489356517791748,6.0,-1.0494266748428345,0.0002,0.0
6,-6.525484786834568e-05,-1.0440282821655273,7.0,-1.044426679611206,0.0002,0.0
7,-5.984454764984548e-05,-1.0388143062591553,8.0,-1.0394266843795776,0.0002,0.0
8,-5.4986317991279066e-05,-1.0339070558547974,9.0,-1.0344266891479492,0.0002,0.0
9,-5.209714436205104e-05,-1.02899968624115,10.0,-1.0294266939163208,0.0002,0.0
10,-4.8698839236749336e-05,-1.0237857103347778,11.0,-1.0244266986846924,0.0002,0.0
11,-4.477299808058888e-05,-1.01887845993042,12.0,-1.019426703453064,0.0002,0.0
12,-4.242362774675712e-05,-1.0139710903167725,13.0,-1.0144267082214355,0.0002,0.0
13,-4.050977804581635e-05,-1.0090638399124146,14.0,-1.0094265937805176,0.0002,0.0
14,-3.741204636753537e-05,-1.003849744796753,15.0,-1.0044265985488892,0.0002,0.0
15,-3.5283504985272884e-05,-0.998942494392395,16.0,-0.9994266629219055,0.0002,0.0
16,-3.426523835514672e-05,-0.9940351843833923,17.0,-0.9944266676902771,0.0002,0.0
17,-3.1780917197465897e-05,-0.9891278743743896,18.0,-0.9894266724586487,0.0002,0.0
18,-2.9725984859396704e-05,-0.9839138984680176,19.0,-0.9844266772270203,0.0002,0.0
19,-2.9265924240462482e-05,-0.9790065884590149,20.0,-0.9794266819953918,0.0002,0.0
20,-2.764651617326308e-05,-0.973792552947998,21.0,-0.9744266271591187,0.0002,0.0
21,-2.570199649198912e-05,-0.9688853025436401,22.0,-0.9694266319274902,0.0002,0.0
22,-2.525420677557122e-05,-0.9639779925346375,23.0,-0.9644266366958618,0.0002,0.0
23,-2.4370890969294123e-05,-0.9587639570236206,24.0,-0.9594266414642334,0.0002,0.0
24,-2.2536787582794204e-05,-0.9538566470146179,25.0,-0.954426646232605,0.0002,0.0
25,-2.1923375243204646e-05,-0.9489493370056152,26.0,-0.9494266510009766,0.0002,0.0
26,-2.1898838895140216e-05,-0.9440420866012573,27.0,-0.9444266557693481,0.0002,0.0
27,-2.023035631282255e-05,-0.9388280510902405,28.0,-0.9394266605377197,0.0002,0.0
28,-1.933477324200794e-05,-0.9339207410812378,29.0,-0.9344266653060913,0.0002,0.0
29,-1.9561735825845972e-05,-0.9290134310722351,30.0,-0.9294266700744629,0.0002,0.0
30,-1.8353313862462528e-05,-0.923799455165863,31.0,-0.9244266748428345,0.0002,0.0
31,-1.709581738396082e-05,-0.9188921451568604,32.0,-0.919426679611206,0.0002,0.0
32,-1.7335049051325768e-05,-0.9139848351478577,33.0,-0.9144266843795776,0.0002,0.0
33,-1.6672562196617946e-05,-0.9087708592414856,34.0,-0.9094266295433044,0.0002,0.0
34,-1.5175835869740695e-05,-0.9038635492324829,35.0,-0.904426634311676,0.0002,0.0
