,current,potential,elapsed_time,applied_potential,current_range,segment
0,3.0664762107335264e-07,-0.7560310959815979,1.0,0.0,0.002,0.0
1,1.8396507073248358e-07,-0.7541908621788025,2.0,0.0,0.002,0.0
2,2.4530635300834547e-07,-0.7523505687713623,3.0,0.0,0.002,0.0
3,1.8396507073248358e-07,-0.754804253578186,4.0,0.0,0.002,0.0
4,3.0664762107335264e-07,-0.7566444873809814,5.0,0.0,0.002,0.0
5,1.8396507073248358e-07,-0.7535774111747742,6.0,0.0,0.002,0.0
6,1.8396507073248358e-07,-0.754804253578186,7.0,0.0,0.002,0.0
7,2.4530635300834547e-07,-0.7581779956817627,8.0,0.0,0.002,0.0
8,6.128253460246924e-08,-0.7541908621788025,9.0,0.0,0.002,0.0
9,1.226238026674764e-07,-0.7532707452774048,10.0,0.0,0.002,0.0
10,1.8396507073248358e-07,-0.7578713297843933,11.0,0.0,0.002,0.0
11,6.128253460246924e-08,-0.7554176449775696,12.0,0.0,0.002,0.0
12,-5.873197761463445e-11,-0.7532707452774048,13.0,0.0,0.002,0.0
13,-6.14000015275451e-08,-0.7581779956817627,14.0,0.0,0.002,0.0
14,-5.873197761463445e-11,-0.758791446685791,15.0,0.0,0.002,0.0
15,-5.873197761463445e-11,-0.7560310959815979,16.0,0.0,0.002,0.0
16,-6.14000015275451e-08,-0.7569512128829956,17.0,0.0,0.002,0.0
17,-6.14000015275451e-08,-0.7603249549865723,18.0,0.0,0.002,0.0
18,-1.2274126959255227e-07,-0.7551109790802002,19.0,0.0,0.002,0.0
19,-2.454237915117119e-07,-0.754804253578186,20.0,0.0,0.002,0.0
20,-1.2274126959255227e-07,-0.7603249549865723,21.0,0.0,0.002,0.0
21,-6.14000015275451e-08,-0.7566444873809814,22.0,0.0,0.002,0.0
22,-1.2274126959255227e-07,-0.7551109790802002,23.0,0.0,0.002,0.0
23,-1.2274126959255227e-07,-0.7600182294845581,24.0,0.0,0.002,0.0
24,-6.14000015275451e-08,-0.758791446685791,25.0,0.0,0.002,0.0
25,-1.2274126959255227e-07,-0.7544975280761719,26.0,0.0,0.002,0.0
26,-6.14000015275451e-08,-0.7603249549865723,27.0,0.0,0.002,0.0
27,-1.8408253765755944e-07,-0.7643121480941772,28.0,0.0,0.002,0.0
28,-1.8408253765755944e-07,-0.76124507188797,29.0,0.0,0.002,0.0
29,-3.0676505957671907e-07,-0.7624719142913818,30.0,0.0,0.002,0.0
30,-3.0676505957671907e-07,-0.7676858901977539,31.0,0.0,0.002,0.0
31,-1.8408253765755944e-07,-0.7640054225921631,32.0,0.0,0.002,0.0
32,-1.2274126959255227e-07,-0.7643121480941772,33.0,0.0,0.002,0.0
33,-2.454237915117119e-07,-0.7707529664039612,34.0,0.0,0.002,0.0
34,-1.8408253765755944e-07,-0.7649255394935608,35.0,0.0,0.002,0.0
35,-1.8408253765755944e-07,-0.7621651887893677,36.0,0.0,0.002,0.0
36,-1.8408253765755944e-07,-0.7670724987983704,37.0,0.0,0.002,0.0
37,-1.2274126959255227e-07,-0.7676858901977539,38.0,0.0,0.002,0.0
38,-1.8408253765755944e-07,-0.7630853056907654,39.0,0.0,0.002,0.0
39,-3.0676505957671907e-07,-0.7649255394935608,40.0,0.0,0.002,0.0
40,-2.454237915117119e-07,-0.7704463005065918,41.0,0.0,0.002,0.0
41,-1.2274126959255227e-07,-0.7643121480941772,42.0,0.0,0.002,0.0
42,-2.454237915117119e-07,-0.7646188735961914,43.0,0.0,0.002,0.0
43,-1.2274126959255227e-07,-0.7716730833053589,44.0,0.0,0.002,0.0
