,current,potential,elapsed_time,applied_potential,current_range,segment
0,-1.2274126959255227e-07,-1.2979811429977417,0.024,-1.2999999523162842,0.002,0.0
1,-5.873197761463445e-11,-1.2958341836929321,0.048,-1.298200011253357,0.002,0.0
2,-5.873197761463445e-11,-1.294607400894165,0.072,-1.2963999509811401,0.002,0.0
3,-5.873197761463445e-11,-1.2921537160873413,0.096,-1.294600009918213,0.002,0.0
4,-6.14000015275451e-08,-1.290313482284546,0.12,-1.292799949645996,0.002,0.0
5,-6.14000015275451e-08,-1.2890866994857788,0.144,-1.2910000085830688,0.002,0.0
6,-6.14000015275451e-08,-1.286633014678955,0.168,-1.289199948310852,0.002,0.0
7,-6.14000015275451e-08,-1.285406231880188,0.192,-1.2874000072479248,0.002,0.0
8,6.128253460246924e-08,-1.2832592725753784,0.216,-1.285599946975708,0.002,0.0
9,-1.2274126959255227e-07,-1.281419038772583,0.24,-1.2838000059127808,0.002,0.0
10,-5.873197761463445e-11,-1.2795788049697876,0.264,-1.281999945640564,0.002,0.0
11,6.128253460246924e-08,-1.2777385711669922,0.288,-1.2802000045776367,0.002,0.0
12,-6.14000015275451e-08,-1.276205062866211,0.312,-1.27839994430542,0.002,0.0
13,-1.2274126959255227e-07,-1.2740581035614014,0.336,-1.2766000032424927,0.002,0.0
14,-6.14000015275451e-08,-1.2725245952606201,0.36,-1.2747999429702759,0.002,0.0
15,-5.873197761463445e-11,-1.2706843614578247,0.384,-1.2730000019073486,0.002,0.0
16,-6.14000015275451e-08,-1.2685374021530151,0.408,-1.2711999416351318,0.002,0.0
17,-5.873197761463445e-11,-1.2673105001449585,0.432,-1.2694000005722046,0.002,0.0
18,-6.14000015275451e-08,-1.265470266342163,0.456,-1.2675999402999878,0.002,0.0
19,6.128253460246924e-08,-1.2633233070373535,0.48,-1.2657999992370605,0.002,0.0
20,-6.14000015275451e-08,-1.2617897987365723,0.504,-1.2639999389648438,0.002,0.0
21,-5.873197761463445e-11,-1.2605630159378052,0.528,-1.2621999979019165,0.002,0.0
22,-5.873197761463445e-11,-1.2584160566329956,0.552,-1.2603999376296997,0.002,0.0
23,-5.873197761463445e-11,-1.256269097328186,0.576,-1.2585999965667725,0.002,0.0
24,6.128253460246924e-08,-1.2544288635253906,0.6,-1.2567999362945557,0.002,0.0
25,-5.873197761463445e-11,-1.2525886297225952,0.624,-1.2549999952316284,0.002,0.0
26,-5.873197761463445e-11,-1.2507483959197998,0.648,-1.2531999349594116,0.002,0.0
27,-5.873197761463445e-11,-1.2489081621170044,0.672,-1.2513999938964844,0.002,0.0
28,-5.873197761463445e-11,-1.2473746538162231,0.696,-1.2495999336242676,0.002,0.0
29,-6.14000015275451e-08,-1.2455344200134277,0.72,-1.2477999925613403,0.002,0.0
30,-6.14000015275451e-08,-1.244307518005371,0.744,-1.2459999322891235,0.002,0.0
31,-6.14000015275451e-08,-1.242160677909851,0.768,-1.2441999912261963,0.002,0.0
32,-6.14000015275451e-08,-1.2400137186050415,0.792,-1.2423999309539795,0.002,0.0
33,-5.873197761463445e-11,-1.2384800910949707,0.816,-1.2405999898910522,0.002,0.0
34,6.128253460246924e-08,-1.2369465827941895,0.84,-1.2387999296188354,0.002,0.0
