,current,potential,elapsed_time,applied_potential,current_range,segment
0,-1.803188024496194e-05,-0.3956511318683624,0.8,-0.39630308747291565,2e-05,0.0
1,-1.5530382370343432e-05,-0.3956511318683624,1.6,-0.39620310068130493,2e-05,0.0
2,-1.5348199667641893e-05,-0.3956511318683624,2.4,-0.3961030840873718,2e-05,0.0
3,-1.2770638932124712e-05,-0.3956511318683624,3.2,-0.3960030972957611,2e-05,0.0
4,-1.426368544343859e-05,-0.39534440636634827,4.0,-0.395903080701828,2e-05,0.0
5,-1.2202005564176943e-05,-0.39534440636634827,4.8,-0.3958030939102173,2e-05,0.0
6,-1.4235468370316084e-05,-0.3950377106666565,5.6,-0.3957030773162842,2e-05,0.0
7,-1.4235468370316084e-05,-0.3950377106666565,6.4,-0.39560309052467346,2e-05,0.0
8,-1.3715294699068181e-05,-0.3950377106666565,7.2,-0.39550307393074036,2e-05,0.0
9,-1.3990103980177082e-05,-0.3950377106666565,8.0,-0.39540308713912964,2e-05,0.0
10,-1.2977972801309079e-05,-0.3950377106666565,8.8,-0.3953031003475189,2e-05,0.0
11,-1.2787201740138698e-05,-0.3947310149669647,9.6,-0.3952030837535858,2e-05,0.0
12,-1.2768799024343025e-05,-0.3947310149669647,10.4,-0.3951030969619751,2e-05,0.0
13,-1.1816782716778107e-05,-0.39442428946495056,11.2,-0.395003080368042,2e-05,0.0
14,-1.2653476915147621e-05,-0.39442428946495056,12.0,-0.3949030935764313,2e-05,0.0
15,-1.2965090718353167e-05,-0.39442428946495056,12.8,-0.39480307698249817,2e-05,0.0
16,-1.2347997653705534e-05,-0.3941175937652588,13.6,-0.39470309019088745,2e-05,0.0
17,-1.2459025128919166e-05,-0.3941175937652588,14.4,-0.39460307359695435,2e-05,0.0
18,-1.1297835044388194e-05,-0.3941175937652588,15.2,-0.39450308680534363,2e-05,0.0
19,-1.0744536666607019e-05,-0.393810898065567,16.0,-0.3944031000137329,2e-05,0.0
20,-9.02023384696804e-06,-0.393810898065567,16.8,-0.3943030834197998,2e-05,0.0
21,-1.1668949809973128e-05,-0.393810898065567,17.6,-0.3942030966281891,2e-05,0.0
22,-1.2071348464814946e-05,-0.393810898065567,18.4,-0.394103080034256,2e-05,0.0
23,-1.185665405500913e-05,-0.39350417256355286,19.2,-0.39400309324264526,2e-05,0.0
24,-1.1333413567626849e-05,-0.39350417256355286,20.0,-0.39390307664871216,2e-05,0.0
25,-1.1695326975313947e-05,-0.3931974768638611,20.8,-0.39380308985710144,2e-05,0.0
26,-1.1113198524981271e-05,-0.3931974768638611,21.6,-0.39370307326316833,2e-05,0.0
27,-1.1840092156489845e-05,-0.3931974768638611,22.4,-0.3936030864715576,2e-05,0.0
28,-1.2036383850499988e-05,-0.3928907513618469,23.2,-0.3935030996799469,2e-05,0.0
29,-1.1484312381071504e-05,-0.3928907513618469,24.0,-0.3934030830860138,2e-05,0.0
30,-1.1292928320472129e-05,-0.3928907513618469,24.8,-0.3933030962944031,2e-05,0.0
31,-9.473546015215106e-06,-0.3928907513618469,25.6,-0.39320307970046997,2e-05,0.0
32,-8.884670023689978e-06,-0.39258405566215515,26.4,-0.39310309290885925,2e-05,0.0
33,-9.618925105314702e-06,-0.39258405566215515,27.2,-0.39300307631492615,2e-05,0.0
34,-5.1986730795761105e-06,-0.39258405566215515,28.0,-0.39290308952331543,2e-05,0.0
35,1.6523496014997363e-05,-0.3922773599624634,28.8,-0.3928030729293823,2e-05,0.0
