,current,potential,elapsed_time,applied_potential,current_range,segment
0,-2.161053544114111e-06,-0.6584984660148621,0.8,-0.6591504812240601,2e-05,0.0
1,-2.0954182673449395e-06,-0.6584984660148621,1.6,-0.659050464630127,2e-05,0.0
2,-2.048185478997766e-06,-0.6584984660148621,2.4,-0.6589505076408386,2e-05,0.0
3,-2.0211953142279526e-06,-0.6581917405128479,3.2,-0.6588504910469055,2e-05,0.0
4,-1.9365443222341128e-06,-0.6581917405128479,4.0,-0.6587504744529724,2e-05,0.0
5,-1.878270268207416e-06,-0.6581917405128479,4.8,-0.6586504578590393,2e-05,0.0
6,-1.8199959868070437e-06,-0.6578850150108337,5.6,-0.658550500869751,2e-05,0.0
7,-1.7788973991628154e-06,-0.6578850150108337,6.4,-0.6584504842758179,2e-05,0.0
8,-1.7218500261151348e-06,-0.6575783491134644,7.2,-0.6583504676818848,2e-05,0.0
9,-1.6838183682921226e-06,-0.6575783491134644,8.0,-0.6582505106925964,2e-05,0.0
10,-1.6335185364368954e-06,-0.6575783491134644,8.8,-0.6581504940986633,2e-05,0.0
11,-1.6126625723700272e-06,-0.6575783491134644,9.6,-0.6580504775047302,2e-05,0.0
12,-1.6181832052097889e-06,-0.6572716236114502,10.4,-0.6579504609107971,2e-05,0.0
13,-1.6187966593861347e-06,-0.6572716236114502,11.2,-0.6578505039215088,2e-05,0.0
14,-1.6316782875946956e-06,-0.6572716236114502,12.0,-0.6577504873275757,2e-05,0.0
15,-1.6623489500489086e-06,-0.656964898109436,12.8,-0.6576504707336426,2e-05,0.0
16,-1.6672562423991621e-06,-0.656964898109436,13.6,-0.6575504541397095,2e-05,0.0
17,-1.709581738396082e-06,-0.656964898109436,14.4,-0.6574504971504211,2e-05,0.0
18,-1.6991536995192291e-06,-0.6566582322120667,15.2,-0.657350480556488,2e-05,0.0
19,-1.7175560742543894e-06,-0.6566582322120667,16.0,-0.6572504639625549,2e-05,0.0
20,-1.6752305782574695e-06,-0.6566582322120667,16.8,-0.6571505069732666,2e-05,0.0
